2025-07-24 22:00:11,投资理财,招商基金管理有限公司,/,余额宝-自动转入,不计收支,26.03,,交易成功,20250724300008508945901220030977	,	,,
2025-07-24 22:00:10,转账红包,杭州柏鹿信息技术有限公司,/,小蚕提现,收入,26.03,,交易成功,20250724020070011580900092080151	,XC171575979479986508	,,
2025-07-24 11:03:04,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,渝八两重庆鸡公煲(上海漕河泾科技绿洲店)外卖订单,支出,21.87,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025072422001145901448945039	,13110600725072439763604796052	,,
2025-07-24 02:10:45,投资理财,招商财富宝A,/,余额宝-2025.07.23-收益发放,不计收支,0.12,余额宝,交易成功,20250724338593125901	,	,,
2025-07-23 12:41:37,投资理财,招商基金管理有限公司,/,余额宝-自动转入,不计收支,14.02,,交易成功,20250723300008505145901219266004	,	,,
2025-07-23 12:41:36,转账红包,杭州柏鹿信息技术有限公司,/,小蚕提现,收入,14.02,,交易成功,20250723020070011540900078410569	,XC171062562479986508	,,
2025-07-23 10:59:21,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,渝八两重庆鸡公煲(上海漕河泾科技绿洲店)外卖订单,支出,21.87,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025072322001145901444169988	,13100600725072337748893796052	,,
2025-07-23 02:14:50,投资理财,招商财富宝A,/,余额宝-2025.07.22-收益发放,不计收支,0.11,余额宝,交易成功,20250723336600609901	,	,,
2025-07-22 12:21:08,投资理财,招商基金管理有限公司,/,余额宝-自动转入,不计收支,27.01,,交易成功,20250722300008505045901218517555	,	,,
2025-07-22 12:21:07,转账红包,杭州柏鹿信息技术有限公司,/,小蚕提现,收入,27.01,,交易成功,20250722020070011540900068600646	,XC170723811479986508	,,
2025-07-22 02:10:49,投资理财,招商财富宝A,/,余额宝-2025.07.21-收益发放,不计收支,0.13,余额宝,交易成功,20250722327783806901	,	,,
2025-07-22 01:20:29,投资理财,余额宝,jin***@cmfchina.com,余额宝-自动转入,不计收支,13.42,账户余额,交易成功,20250722019130101000900077693894	,20250722009130501000900062761920	,,
2025-07-21 15:22:50,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,酸奶罐罐(上海鑫耀光环live店)外卖订单,支出,15.10,账户余额,交易成功,2025072122001145901434016570	,13150600725072148417926796052	,,
2025-07-21 15:17:25,转账红包,云账户综合服务平台,/,云账户,收入,28.52,,交易成功,20250721020070011550900060137525	,1086769819464229216	,,
2025-07-21 11:31:25,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,湘溪里·老长沙盖码饭(虹梅路店)外卖订单,支出,15.85,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025072122001145901429187625	,13110600725072185337599796052	,,
2025-07-21 02:12:38,投资理财,招商财富宝A,/,余额宝-2025.07.20-收益发放,不计收支,0.11,余额宝,交易成功,20250721325469550901	,	,,
2025-07-20 02:12:48,投资理财,招商财富宝A,/,余额宝-2025.07.19-收益发放,不计收支,0.11,余额宝,交易成功,20250720320651487901	,	,,
2025-07-19 18:28:14,日用百货,天山西路四店,180***@qq.com,上海全家便利店,支出,8.45,宁波银行信用卡(4573)&红包,交易成功,2025071922001445901424354106	,SXA1O94172136728	,,
2025-07-19 13:56:41,餐饮美食,清美鲜家,/,清美鲜家,支出,6.78,宁波银行信用卡(4573)&红包,交易成功,2025071923001445901420736890	,17126600004802000020250719135641450328559977	,,
2025-07-19 12:07:38,交通出行,滴滴出行,chu***@didichuxing.com,特惠快车打车-曾师傅-07月19日行程,支出,31.27,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025071922001445901420448546	,212_202507198390663701475939	,,
2025-07-19 02:07:48,投资理财,招商财富宝A,/,余额宝-2025.07.18-收益发放,不计收支,0.11,余额宝,交易成功,20250719311733657901	,	,,
2025-07-18 02:10:44,投资理财,招商财富宝A,/,余额宝-2025.07.17-收益发放,不计收支,0.12,余额宝,交易成功,20250718309864447901	,	,,
2025-07-18 01:01:48,投资理财,余额宝,jin***@cmfchina.com,余额宝-自动转入,不计收支,12.00,账户余额,交易成功,20250718019130101000900074359338	,20250718009130501000900060690510	,,
2025-07-17 12:35:34,转账红包,云账户综合服务平台,/,云账户,收入,12.00,,交易成功,20250717020070011540900018412313	,1085279493662695888	,,
2025-07-17 12:35:32,投资理财,招商基金管理有限公司,/,余额宝-自动转入,不计收支,10.00,,交易成功,20250717300008505145901214103788	,	,,
2025-07-17 12:35:31,转账红包,杭州柏鹿信息技术有限公司,/,小蚕提现,收入,10.00,,交易成功,20250717020070011540900018225360	,XC169152199479986508	,,
2025-07-17 11:13:04,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,YogurtDay酸奶(鑫耀光环Live店)外卖订单,支出,16.67,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025071722001145901411671165	,13110600725071727613591796052	,,
2025-07-17 02:17:26,投资理财,招商财富宝A,/,余额宝-2025.07.16-收益发放,不计收支,0.11,余额宝,交易成功,20250717300305565901	,	,,
2025-07-17 01:19:00,投资理财,余额宝,jin***@cmfchina.com,余额宝-自动转入,不计收支,20.01,账户余额,交易成功,20250717019130101000900073904136	,20250717009130501000900059541120	,,
2025-07-16 15:06:47,转账红包,云账户综合服务平台,/,云账户,收入,20.01,,交易成功,20250716020070011550900009535208	,1084955199384567948	,,
2025-07-16 13:37:20,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,YogurtDay酸奶(鑫耀光环Live店)外卖订单,支出,16.50,宁波银行信用卡(4573),交易成功,2025071622001145901404728539	,13130600725071612634739796052	,,
2025-07-16 11:00:09,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,千里香馄饨王·炒饭·炒面(吴中路店)外卖订单,支出,11.97,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025071622001145901406942403	,13110600725071670001368796052	,,
2025-07-16 02:11:20,投资理财,招商财富宝A,/,余额宝-2025.07.15-收益发放,不计收支,0.11,余额宝,交易成功,20250716394981605901	,	,,
2025-07-16 01:02:31,投资理财,余额宝,jin***@cmfchina.com,余额宝-自动转入,不计收支,4.19,账户余额,交易成功,20250716019130101000900072891441	,20250716009130501000900059261600	,,
2025-07-15 14:33:27,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,茉酸奶(漕河泾印象城店)外卖订单,支出,11.85,账户余额,交易成功,2025071522001145901400946417	,13140600725071519174944796052	,,
2025-07-15 12:23:20,转账红包,云账户综合服务平台,/,云账户,收入,16.04,,交易成功,20250715020070011540900098008689	,1084551587491726167	,,
2025-07-15 11:24:19,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,湘溪里·老长沙盖码饭(虹梅路店)外卖订单,支出,12.83,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025071522001145901458421694	,13110600725071561904616796052	,,
2025-07-15 02:14:21,投资理财,招商财富宝A,/,余额宝-2025.07.14-收益发放,不计收支,0.11,余额宝,交易成功,20250715389838708901	,	,,
2025-07-14 21:31:48,交通出行,上海都畅数字技术有限公司,dom***@metrofastpass.com,漕河泾开发区-七宝,支出,3.00,宁波银行信用卡(4573),交易成功,2025071422001445901456100633	,20250714213147179023083352106824	,,
2025-07-14 11:06:07,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,湘溪里·老长沙盖码饭(虹梅路店)外卖订单,支出,16.55,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025071422001145901455072817	,13110600725071470043329796052	,,
2025-07-14 09:58:33,交通出行,上海公共交通卡股份有限公司,jtk***@sptcc.com,上海公交-803路-2025-07-14 07:58:30,支出,2.00,宁波银行信用卡(4573),交易成功,2025071422001445901456488554	,25071409583390400031	,,
2025-07-14 08:56:15,交通出行,上海都畅数字技术有限公司,dom***@metrofastpass.com,七宝-漕河泾开发区,支出,2.64,宁波银行信用卡(4573)&宁波银行立减,交易成功,2025071422001445901452746778	,20250714085614426072033016411992	,,
2025-07-14 02:09:21,投资理财,招商财富宝A,/,余额宝-2025.07.13-收益发放,不计收支,0.11,余额宝,交易成功,20250714383768042901	,	,,
2025-07-13 20:33:53,日用百货,x***1,135******66,眉州东坡川菜+,支出,384.00,花呗,交易成功,2025071322001145901450933216	,T200P4630171287275343545	,,
2025-07-13 19:32:35,交通出行,上海都畅数字技术有限公司,dom***@metrofastpass.com,顾村公园-虹桥火车站,支出,6.00,宁波银行信用卡(4573),交易成功,2025071322001445901451622756	,20250713193234718072033060402857	,,
2025-07-13 18:04:32,数码电器,维雅**店,sr1***@163.com,华硕 V587U VM520U V5200E V5000F V556U VM592U YX560U U5100U U,支出,279.00,宁波银行信用卡(4573),交易成功,2025071322001145901451939659	,T200P4629814742931343545	,,
2025-07-13 13:30:41,交通出行,滴滴出行,chu***@didichuxing.com,特惠快车打车-潘师傅-07月13日行程,支出,11.50,宁波银行信用卡(4573),交易成功,2025071322001445901451134034	,212_202507138385599101913105	,,
2025-07-13 11:04:44,退款,哈啰出行,zij***@hellobike.com,退款-哈啰车费支付,不计收支,1.80,宁波银行信用卡(4573),退款成功,2025071322001445901448366325_CPR250713110439238224519172O	,CPR250713094620493224519172P	,,
2025-07-13 09:46:20,交通出行,哈啰出行,zij***@hellobike.com,哈啰车费支付,支出,38.87,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025071322001445901448366325	,CPR250713094620493224519172P	,,
2025-07-13 09:40:16,退款,哈啰出行,zij***@hellobike.com,退款-哈啰车费支付,不计收支,38.85,宁波银行信用卡(4573)&优惠,退款成功,2025071323001445901450245977_CPR250713094011304224519172H	,CPR250713081153999224519172K	,,
2025-07-13 08:11:54,交通出行,哈啰出行,zij***@hellobike.com,哈啰车费支付,支出,38.85,宁波银行信用卡(4573)&宁波银行立减金,交易关闭,2025071323001445901450245977	,CPR250713081153999224519172K	,,
2025-07-13 02:22:47,投资理财,招商财富宝A,/,余额宝-2025.07.12-收益发放,不计收支,0.11,余额宝,交易成功,20250713381947361901	,	,,
2025-07-13 01:45:28,投资理财,余额宝,jin***@cmfchina.com,余额宝-自动转入,不计收支,4.27,账户余额,交易成功,20250713019130101000900070470062	,20250713009130501000900057640955	,,
2025-07-12 23:27:48,转账红包,云账户综合服务平台,/,云账户,收入,4.27,,交易成功,20250712020070011580900073504405	,1083631526853722608	,,
2025-07-12 23:27:46,投资理财,招商基金管理有限公司,/,余额宝-自动转入,不计收支,17.00,,交易成功,20250712300008509445901211024406	,	,,
2025-07-12 23:27:45,转账红包,杭州柏鹿信息技术有限公司,/,小蚕提现,收入,17.00,,交易成功,20250712020070011580900073614123	,XC167745153479986508	,,
2025-07-12 22:38:16,交通出行,滴滴出行,chu***@didichuxing.com,滴滴快车打车-邓师傅-07月12日行程,支出,35.00,宁波银行信用卡(4573),交易成功,2025071222001445901446048919	,210_202507128385205901679977	,,
2025-07-12 22:09:13,餐饮美食,淘宝闪购,e50***@alibaba-inc.com,大鹏东北烧烤外卖订单,支出,35.55,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025071222001145901446666264	,13220600725071280914532796052	,,
2025-07-12 14:51:31,交通出行,重庆城市通卡支付有限责任公司,cqt***@163.com,重庆轨道交通-乘车(小什字2025-07-12 14:04:44-江北机场T3航站楼2025-07-12 14:51:26),支出,5.00,宁波银行信用卡(4573),交易成功,2025071222001445901447872600	,920250712145130106452514	,,
2025-07-12 12:38:55,餐饮美食,胖飞鸡汁抄手,/,胖飞鸡汁抄手,支出,17.92,宁波银行信用卡(4573)&红包,交易成功,2025071222001445901444672603	,7512660000483300037895219150679813	,,
2025-07-12 12:30:37,交通出行,重庆城市通卡支付有限责任公司,cqt***@163.com,重庆轨道交通-乘车(光电园2025-07-12 11:59:54-小什字2025-07-12 12:30:32),支出,4.00,宁波银行信用卡(4573),交易成功,2025071222001445901448068505	,920250712123035106361131	,,
2025-07-12 09:52:57,日用百货,淘宝闪购,ele***@service.aliyun.com,惠选生活超市(新牌坊店),支出,43.45,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025071222001145901442107985	,13090600725071259740086796052	,,
2025-07-12 02:08:11,投资理财,招商财富宝A,/,余额宝-2025.07.11-收益发放,不计收支,0.11,余额宝,交易成功,20250712373289770901	,	,,
2025-07-11 23:02:19,交通出行,重庆城市通卡支付有限责任公司,cqt***@163.com,重庆轨道交通-乘车(江北城2025-07-11 22:38:06-光电园2025-07-11 23:02:10),支出,4.00,宁波银行信用卡(4573),交易成功,2025071122001445901442917578	,920250711230217106174633	,,
2025-07-11 21:38:38,交通出行,重庆城市通卡支付有限责任公司,cqt***@163.com,重庆轨道交通-乘车(光电园2025-07-11 21:09:02-大剧院2025-07-11 21:38:34),支出,4.00,宁波银行信用卡(4573),交易成功,2025071122001445901443258778	,920250711213835106128548	,,
2025-07-11 02:08:43,投资理财,招商财富宝A,/,余额宝-2025.07.10-收益发放,不计收支,0.11,余额宝,交易成功,20250711367950032901	,	,,
2025-07-10 02:07:38,投资理财,招商财富宝A,/,余额宝-2025.07.09-收益发放,不计收支,0.12,余额宝,交易成功,20250710362345253901	,	,,
2025-07-09 17:56:01,餐饮美食,上海盒马网络科技有限公司,/,退款-泰森 冷鲜 鸡翅中 360g等多件,不计收支,0.00,,退款成功,2025070822001145901428083314*REFUND_P4621482866805343545R342352837863344535	,REFUND_P4621482866805343545R342352837863344535	,,
2025-07-09 09:02:36,信用借还,花呗,/,花呗自动还款-2025年07月账单,不计收支,937.79,余额宝,还款成功,2025070929020999900148314357	,	,,
2025-07-09 02:10:32,投资理财,招商财富宝A,/,余额宝-2025.07.08-收益发放,不计收支,0.14,余额宝,交易成功,20250709360322068901	,	,,
2025-07-08 23:16:04,餐饮美食,上海盒马,shh***@163.com,泰森 冷鲜 鸡翅中 360g等多件,支出,0.00,,交易成功,2025070822001145901428083314	,T200P4621482866802343545	,,
2025-07-08 08:26:52,酒店旅游,上海赫程国际旅行社有限公司,hcg***@trip.com,商旅会员酒店订单,支出,20.95,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025070822001445901425448448	,20250708ALPP000902157304	,,
2025-07-08 02:15:17,投资理财,招商财富宝A,/,余额宝-2025.07.07-收益发放,不计收支,0.14,余额宝,交易成功,20250708351181132901	,	,,
2025-07-07 12:06:25,餐饮美食,顺旺基.现炒快餐（两江店）,135******68,【POS】_两江店_121048_无_无_无,支出,21.67,宁波银行信用卡(4573)&红包&碰一下立减,交易成功,2025070722001445901422849433	,T1148952342840565761	,,
2025-07-07 08:13:03,酒店旅游,上海赫程国际旅行社有限公司,hcg***@trip.com,商旅协议酒店订单,支出,19.95,宁波银行信用卡(4573)&宁波银行立减金,交易成功,2025070722001445901420412685	,20250707ALPP000779449406	,,
2025-07-07 02:02:19,投资理财,招商财富宝A,/,余额宝-2025.07.06-收益发放,不计收支,0.14,余额宝,交易成功,20250707346256070901	,	,,
2025-07-06 23:21:09,交通出行,滴滴出行,chu***@didichuxing.com,特惠快车打车-杨师傅-07月06日行程,支出,32.50,宁波银行信用卡(4573),交易成功,2025070623001445901419824339	,212_202507068379855801223103	,,
2025-07-06 18:18:10,退款,滴滴出行,chu***@didichuxing.com,退款-滴滴快车打车-陈师傅-07月06日行程,不计收支,18.33,宁波银行信用卡(4573)&优惠,退款成功,2025070622001445901420560847_ocr_210_134_feb611f6bc1bc2	,210_202507068379635201998598	,,
